ApplicantID,UserID,IncomeType,EducationType,FamilyStatus,HousingType,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved
2244,171,Commercial associate,Incomplete higher,Married,House / apartment,-816.0,60661.93,43,1,Y,Y,2244,0,1,0.064,9,1
2245,158,Commercial associate,Higher education,Married,House / apartment,-11903.0,19922.25,32,0,N,N,2245,0,1,0.236,8,1
2246,114,Working,Higher education,Single,,,,27,0,N,N,2246,0,1,0.266,4,1
2247,145,Pensioner,Secondary,Married,Municipal apartment,-12362.0,143075.34,52,2,N,Y,2247,1,3,0.6,6,0
2248,26,Working,Higher education,Single,House / apartment,-3722.0,51598.61,39,0,N,Y,2248,0,2,0.132,0,1
2249,136,Pensioner,Higher education,Married,House / apartment,-9449.0,48262.32,42,0,Y,Y,2249,0,2,0.249,6,1
2250,47,Working,Secondary,Civil marriage,House / apartment,-12054.0,50008.41,36,2,N,N,2250,2,1,0.416,3,0
2251,113,Working,Secondary,Married,House / apartment,-11529.0,54240.45,28,1,N,Y,2251,0,0,0.126,4,1
2252,76,Working,Incomplete higher,Married,House / apartment,-10698.0,35295.54,50,0,N,N,2252,2,0,0.136,7,0
2253,72,State servant,Academic degree,Single,With parents,-13376.0,29556.24,26,0,Y,Y,2253,2,0,0.304,7,0
2254,89,Working,Higher education,Married,House / apartment,-3851.0,41818.78,22,1,N,Y,2254,0,0,0.081,4,1
2255,46,Working,Secondary,Married,With parents,-3521.0,52529.01,54,1,Y,Y,2255,0,0,0.671,1,1
2256,196,Working,Higher education,Married,House / apartment,-5283.0,31279.41,49,0,Y,Y,2256,0,1,0.174,5,1
2257,33,Commercial associate,Secondary,Married,House / apartment,-13518.0,26742.95,60,0,N,Y,2257,0,0,0.319,5,1
2258,1,Working,Higher education,Married,House / apartment,-14742.0,40207.59,62,2,N,Y,2258,1,1,0.253,0,0
2259,147,Working,Academic degree,Married,Rented apartment,-1360.0,26902.24,63,1,N,Y,2259,0,3,0.356,4,0
2260,31,Working,Secondary,Single,Municipal apartment,-14547.0,66324.1,40,0,Y,N,2260,0,1,0.113,3,1
2261,142,Working,Lower secondary,Married,Rented apartment,-6010.0,10417.99,23,0,N,N,2261,0,0,0.263,0,1
2262,53,Working,Incomplete higher,Widow,With parents,-10530.0,28979.38,55,1,N,Y,2262,1,1,0.528,7,0
2263,48,Working,Incomplete higher,Married,With parents,-12489.0,92604.07,28,1,Y,Y,2263,0,2,0.395,7,1
2264,69,Commercial associate,Incomplete higher,Married,House / apartment,-10830.0,44365.91,32,0,N,Y,2264,0,1,0.115,1,1
2265,105,Working,Higher education,Married,House / apartment,-6567.0,53250.8,63,0,Y,N,2265,0,2,0.402,9,0
2266,90,Working,Higher education,Civil marriage,House / apartment,-9864.0,46257.83,52,2,N,Y,2266,1,1,0.213,8,0
2267,190,Working,Higher education,Married,House / apartment,-13288.0,36964.26,49,0,Y,N,2267,0,1,0.209,2,1
2268,194,Student,Higher education,Single,,,,41,0,N,N,2268,0,0,0.462,2,0
2269,192,State servant,Secondary,Married,,,,23,0,Y,Y,2269,0,1,0.106,3,1
2270,198,Pensioner,Secondary,Married,House / apartment,-12998.0,33765.11,58,0,Y,N,2270,0,1,0.234,6,1
2271,63,Working,Secondary,Civil marriage,House / apartment,-6849.0,65876.88,47,0,Y,N,2271,0,1,0.257,1,1
2272,73,Working,Academic degree,Married,House / apartment,-8746.0,20562.13,23,1,N,N,2272,0,0,0.159,9,1
2273,161,Working,Incomplete higher,Married,House / apartment,-11673.0,43112.12,21,2,N,N,2273,0,2,0.242,1,0
2274,169,Working,Higher education,Civil marriage,Office apartment,-4527.0,38811.4,40,1,Y,Y,2274,0,0,0.263,8,1
2275,89,Working,Higher education,Single,House / apartment,-6312.0,42750.25,27,1,Y,N,2275,0,2,0.195,3,0
2276,176,Pensioner,Higher education,Civil marriage,House / apartment,-6965.0,39349.06,61,0,N,N,2276,0,2,0.367,6,0
2277,13,Pensioner,Higher education,Single,Rented apartment,-11889.0,58034.29,21,1,N,N,2277,0,1,0.656,8,1
2278,73,Pensioner,Secondary,Single,House / apartment,-9759.0,80407.18,30,0,N,N,2278,0,1,0.366,6,1
2279,77,Working,Secondary,Civil marriage,House / apartment,-1239.0,60276.74,32,0,N,Y,2279,0,2,0.369,4,1
2280,159,Commercial associate,Secondary,Married,House / apartment,-6082.0,42124.67,24,0,N,Y,2280,1,2,0.587,0,0
2281,68,Working,Incomplete higher,Single,House / apartment,-13169.0,65130.29,27,1,Y,N,2281,0,1,0.259,8,1
2282,98,Working,Incomplete higher,Single,House / apartment,-13179.0,68656.16,30,0,N,Y,2282,0,0,0.304,7,1
2283,125,Commercial associate,Higher education,Married,House / apartment,-13184.0,57665.71,42,0,N,Y,2283,1,0,0.092,4,1
2284,102,Working,Secondary,Married,House / apartment,-14909.0,78581.57,45,0,Y,Y,2284,0,3,0.518,8,0
2285,132,Working,Higher education,Married,Municipal apartment,-11568.0,17046.02,49,1,N,Y,2285,0,2,0.17,7,0
2286,102,Working,Higher education,Single,House / apartment,-13031.0,49614.78,59,1,N,Y,2286,1,0,0.11,3,1
2287,19,Commercial associate,Higher education,Married,House / apartment,-12616.0,56304.74,35,0,N,Y,2287,1,2,0.462,1,0
2288,198,Pensioner,Higher education,Widow,House / apartment,-11321.0,25170.9,39,1,N,Y,2288,0,1,0.344,8,1
2289,82,Working,Higher education,Married,House / apartment,-2200.0,54141.0,59,0,Y,N,2289,0,0,0.673,8,0
2290,141,Pensioner,Higher education,Single,Municipal apartment,-14398.0,73993.15,38,0,Y,Y,2290,0,0,0.271,6,1
2291,23,Working,Secondary,Married,House / apartment,-14573.0,44322.88,62,0,Y,N,2291,2,0,0.011,7,0
2292,83,Working,Secondary,Single,Municipal apartment,-4789.0,65870.29,23,0,N,Y,2292,1,0,0.261,3,1
2293,109,Commercial associate,Higher education,Single,House / apartment,-5352.0,77671.14,26,0,N,N,2293,0,1,0.078,9,1
2294,75,Commercial associate,Higher education,Single,Municipal apartment,-6802.0,89689.47,42,1,Y,N,2294,0,2,0.129,3,1
2295,129,Student,Incomplete higher,Civil marriage,House / apartment,-8737.0,82699.53,61,2,Y,Y,2295,0,0,0.363,0,1
2296,88,Working,Higher education,Civil marriage,House / apartment,-12566.0,90628.41,51,2,Y,Y,2296,2,0,0.178,8,1
2297,54,Commercial associate,Lower secondary,Married,With parents,-13627.0,39151.88,41,0,Y,N,2297,1,1,0.037,9,0
2298,199,Commercial associate,Secondary,Married,Municipal apartment,-6168.0,41127.84,28,0,Y,N,2298,0,1,0.337,8,1
2299,89,State servant,Higher education,Single,House / apartment,-3046.0,16106.04,21,0,Y,N,2299,0,0,0.298,4,0
2300,143,Working,Higher education,Married,Office apartment,-1591.0,30353.72,23,0,N,Y,2300,3,1,0.4,6,0
2301,65,Pensioner,Higher education,Married,House / apartment,-2803.0,84821.31,49,0,N,N,2301,0,1,0.253,2,1
2302,76,Commercial associate,Higher education,Single,House / apartment,-9838.0,37339.78,26,0,Y,Y,2302,1,1,0.44,7,0
2303,199,Working,Higher education,Married,House / apartment,-4578.0,58624.9,53,3,N,Y,2303,1,2,0.114,8,1
2304,143,Working,Secondary,Married,With parents,-8160.0,54629.37,38,3,N,Y,2304,0,1,0.502,7,1
2305,149,Working,Higher education,Civil marriage,Rented apartment,-2148.0,85674.35,62,0,Y,Y,2305,0,0,0.125,4,1
2306,147,Commercial associate,Secondary,Married,House / apartment,-11189.0,19748.4,21,0,N,N,2306,0,2,0.387,5,1
2307,60,Pensioner,Secondary,Married,House / apartment,-1016.0,57450.76,42,1,Y,N,2307,0,1,0.526,2,1
2308,93,Commercial associate,Higher education,Married,House / apartment,-11694.0,57031.86,51,0,Y,N,2308,1,1,0.521,2,0
2309,161,Commercial associate,Higher education,Civil marriage,House / apartment,-6363.0,33322.6,43,0,Y,N,2309,0,1,0.626,6,0
2310,49,Working,Higher education,Widow,House / apartment,-2867.0,75516.85,28,0,N,Y,2310,1,0,0.351,8,0
2311,35,Working,Higher education,Single,House / apartment,-782.0,26119.41,49,1,N,N,2311,0,1,0.115,8,0
2312,172,Working,Secondary,Married,,,,64,0,N,Y,2312,0,0,0.237,1,1
2313,102,Working,Higher education,Separated,House / apartment,-3813.0,18581.87,39,1,N,N,2313,0,0,0.387,6,1
2314,11,Working,Secondary,Single,House / apartment,-6296.0,32623.43,36,1,Y,N,2314,0,2,0.448,7,0
2315,99,Working,Higher education,Civil marriage,With parents,-5819.0,46030.08,39,1,N,Y,2315,1,0,0.065,0,0
2316,110,Working,Higher education,Single,House / apartment,-8644.0,54065.25,57,1,N,Y,2316,1,0,0.065,9,0
2317,74,Working,Secondary,Married,House / apartment,-13599.0,21149.3,42,1,N,Y,2317,1,1,0.206,3,0
2318,194,Working,Secondary,Married,House / apartment,-4996.0,78378.84,39,0,N,N,2318,0,1,0.272,8,1
2319,174,Working,Higher education,Married,,,,24,1,N,N,2319,2,2,0.466,8,0
2320,9,Working,Higher education,Married,House / apartment,-12467.0,115438.23,25,1,N,N,2320,0,1,0.542,4,1
2321,3,State servant,Secondary,Single,With parents,-12991.0,67235.07,25,0,N,Y,2321,0,0,0.294,6,0
2322,85,Pensioner,Higher education,Civil marriage,Office apartment,-3376.0,35193.46,45,0,Y,Y,2322,0,0,0.169,5,1
2323,26,Commercial associate,Higher education,Single,With parents,-9099.0,30270.09,44,1,Y,N,2323,1,2,0.318,3,1
2324,72,Working,Secondary,Married,House / apartment,-10915.0,40567.96,21,0,Y,Y,2324,0,0,0.542,6,0
2325,48,Pensioner,Higher education,Married,House / apartment,-12785.0,130792.42,48,1,Y,N,2325,0,1,0.603,2,0
2326,194,Pensioner,Secondary,Married,House / apartment,-10015.0,50082.31,41,1,Y,N,2326,2,3,0.313,0,0
2327,198,Pensioner,Secondary,Married,Rented apartment,-1782.0,51052.73,39,1,Y,N,2327,1,2,0.458,1,0
2328,156,Working,Secondary,Married,Rented apartment,-3143.0,91195.19,43,0,Y,Y,2328,0,1,0.252,6,0
2329,117,Commercial associate,Secondary,Single,House / apartment,-5981.0,29026.43,34,1,N,Y,2329,0,1,0.522,9,0
2330,154,Pensioner,Secondary,Married,House / apartment,-12816.0,62475.65,26,0,N,N,2330,1,1,0.147,3,1
2331,153,Commercial associate,Secondary,Widow,Municipal apartment,-4646.0,61843.01,52,2,Y,Y,2331,1,0,0.185,6,1
2332,12,Commercial associate,Incomplete higher,Married,House / apartment,-13725.0,75418.72,52,0,Y,N,2332,1,1,0.213,7,0
2333,133,Working,Higher education,Civil marriage,With parents,-5292.0,71936.0,28,1,Y,Y,2333,0,1,0.315,6,1
2334,48,Working,Higher education,Married,Municipal apartment,-5496.0,47743.06,57,1,N,N,2334,1,1,0.232,4,0
2335,37,Working,Secondary,Married,House / apartment,-9832.0,26307.23,42,1,N,N,2335,0,0,0.213,0,1
2336,44,Commercial associate,Secondary,Single,Office apartment,-11477.0,38017.58,28,0,N,N,2336,0,2,0.512,5,0
2337,15,Working,Higher education,Single,Office apartment,-6293.0,71606.65,58,0,N,Y,2337,0,2,0.393,6,1
2338,43,Working,Incomplete higher,Married,Rented apartment,-798.0,112923.86,30,0,N,Y,2338,0,1,0.095,3,1
2339,176,Working,Higher education,Married,House / apartment,-10217.0,28273.5,23,0,Y,Y,2339,1,2,0.545,2,0
2340,87,Working,Secondary,Married,House / apartment,-13981.0,27448.11,33,0,N,Y,2340,0,1,0.233,5,0
2341,70,Working,Secondary,Single,House / apartment,-5513.0,24142.85,59,1,N,Y,2341,0,1,0.431,9,0
2342,46,Commercial associate,Lower secondary,Separated,House / apartment,-7402.0,34711.54,50,1,Y,N,2342,0,1,0.353,2,1
2343,108,Pensioner,Higher education,Married,House / apartment,-13951.0,75086.99,24,3,N,Y,2343,2,0,0.219,9,1
2344,123,Working,Secondary,Married,House / apartment,-1619.0,88635.35,26,1,Y,Y,2344,0,2,0.362,7,1
2345,171,Working,Higher education,Separated,With parents,-12660.0,19237.26,36,0,Y,Y,2345,0,0,0.498,4,0
2346,21,Working,Higher education,Married,House / apartment,-7427.0,28500.34,42,1,N,Y,2346,0,2,0.565,5,1
2347,151,Pensioner,Higher education,Single,House / apartment,-5551.0,26199.55,47,0,N,Y,2347,0,0,0.342,2,0
2348,107,Working,Secondary,Married,House / apartment,-12722.0,33174.79,41,0,N,Y,2348,0,1,0.29,0,0
2349,80,Working,Higher education,Single,With parents,-12015.0,44353.35,49,0,N,N,2349,0,0,0.673,0,1
2350,47,Working,Higher education,Married,House / apartment,-2939.0,40993.24,21,0,N,N,2350,0,3,0.249,4,1
2351,117,Commercial associate,Secondary,Married,House / apartment,-9295.0,61772.81,50,1,N,Y,2351,0,1,0.2,4,1
2352,124,Pensioner,Secondary,Married,Rented apartment,-13856.0,20599.24,44,2,N,Y,2352,0,1,0.307,0,1
2353,143,Pensioner,Secondary,Single,House / apartment,-7370.0,38784.09,33,1,N,Y,2353,0,0,0.487,5,0
2354,25,Commercial associate,Incomplete higher,Single,House / apartment,-2195.0,90660.81,50,0,N,Y,2354,1,1,0.501,8,0
2355,36,Working,Higher education,Single,Municipal apartment,-14295.0,92229.04,46,0,N,Y,2355,0,1,0.194,3,1
2356,51,Working,Lower secondary,Single,Municipal apartment,-12576.0,103687.37,54,3,Y,N,2356,0,1,0.497,7,1
2357,15,Working,Incomplete higher,Married,House / apartment,-3237.0,58510.66,40,0,Y,Y,2357,0,1,0.472,6,1
2358,68,Working,Higher education,Married,Rented apartment,-13066.0,36505.28,26,0,Y,Y,2358,0,1,0.256,5,0
2359,21,Working,Higher education,Civil marriage,Rented apartment,-12516.0,53033.98,63,2,Y,Y,2359,1,0,0.577,1,0
2360,141,Working,Higher education,Married,House / apartment,-8004.0,152889.9,29,1,Y,Y,2360,0,1,0.477,8,0
2361,19,Working,Higher education,Married,House / apartment,-13255.0,38609.2,57,1,Y,Y,2361,0,2,0.342,9,1
2362,34,State servant,Secondary,Married,House / apartment,-9236.0,111834.63,57,1,Y,Y,2362,0,2,0.273,5,1
2363,78,Commercial associate,Secondary,Married,House / apartment,-5839.0,16373.91,36,0,N,Y,2363,1,4,0.344,9,0
2364,125,Pensioner,Secondary,Married,House / apartment,-12454.0,63411.05,24,0,Y,N,2364,0,0,0.125,0,1
2365,196,Commercial associate,Secondary,Civil marriage,Municipal apartment,-1515.0,65595.96,52,2,N,N,2365,0,0,0.197,9,1
2366,117,Working,Higher education,Separated,House / apartment,-1026.0,57995.1,40,1,Y,N,2366,0,0,0.065,4,1
2367,52,Commercial associate,Incomplete higher,Civil marriage,With parents,-4161.0,59729.36,49,1,N,Y,2367,2,3,0.3,5,0
2368,27,Working,Higher education,Separated,House / apartment,-9372.0,62034.56,51,0,N,Y,2368,1,0,0.214,7,1
2369,157,Commercial associate,Academic degree,Separated,House / apartment,-14223.0,63354.11,37,0,Y,N,2369,0,1,0.102,9,1
2370,156,Working,Higher education,Married,House / apartment,-5475.0,42241.87,61,0,N,Y,2370,0,1,0.269,3,0
2371,35,Student,Lower secondary,Married,House / apartment,-4691.0,43392.25,45,1,N,Y,2371,1,0,0.495,8,0
2372,136,Working,Higher education,Single,House / apartment,-460.0,26572.52,36,0,Y,N,2372,0,1,0.145,2,1
2373,144,Working,Higher education,Married,Municipal apartment,-4420.0,68160.47,40,0,Y,Y,2373,0,2,0.304,7,1
2374,106,State servant,Higher education,Married,House / apartment,-3705.0,88082.06,62,0,N,Y,2374,1,3,0.217,1,0
2375,164,Working,Secondary,Married,House / apartment,-11886.0,107470.65,30,2,N,Y,2375,0,2,0.047,5,1
2376,158,Commercial associate,Incomplete higher,Married,With parents,-2595.0,33877.76,43,1,Y,N,2376,0,0,0.5,0,1
2377,146,Commercial associate,Higher education,Married,House / apartment,-12064.0,22565.2,53,1,N,N,2377,0,0,0.149,3,1
2378,2,Pensioner,Lower secondary,Married,House / apartment,-10890.0,58066.25,63,0,N,N,2378,0,2,0.502,9,0
2379,177,Student,Secondary,Married,House / apartment,-13655.0,29142.95,33,2,N,Y,2379,0,0,0.117,8,1
2380,77,Student,Secondary,Civil marriage,With parents,-12959.0,63404.86,45,2,N,N,2380,0,1,0.258,6,1
2381,132,Working,Incomplete higher,Single,,,,57,0,N,N,2381,0,3,0.377,9,0
2382,90,Pensioner,Higher education,Civil marriage,House / apartment,-1802.0,79957.0,56,0,Y,N,2382,1,2,0.172,9,1
2383,89,Commercial associate,Higher education,Married,House / apartment,-12326.0,52521.41,44,2,N,Y,2383,0,1,0.256,3,1
2384,94,Commercial associate,Incomplete higher,Married,Rented apartment,-7496.0,20648.49,26,1,N,N,2384,0,0,0.328,6,1
2385,7,Working,Incomplete higher,Single,House / apartment,-5253.0,56209.28,35,0,Y,N,2385,0,1,0.473,2,1
2386,95,Commercial associate,Academic degree,Married,Municipal apartment,-14311.0,51160.99,54,0,Y,N,2386,0,1,0.345,3,1
2387,108,Student,Incomplete higher,Single,With parents,-1939.0,62025.57,24,0,Y,N,2387,0,1,0.441,0,0
2388,74,State servant,Higher education,Single,House / apartment,-1098.0,70326.65,34,2,Y,N,2388,1,0,0.323,0,0
2389,39,Working,Incomplete higher,Single,With parents,-3356.0,16525.49,24,0,Y,N,2389,1,0,0.226,3,0
2390,141,Working,Higher education,Separated,Municipal apartment,-5274.0,39654.38,48,1,N,Y,2390,0,0,0.474,8,1
2391,159,Working,Academic degree,Married,House / apartment,-7944.0,47095.68,49,1,N,Y,2391,1,1,0.36,0,0
2392,71,Pensioner,Higher education,Married,House / apartment,-14881.0,42919.54,38,1,Y,Y,2392,0,0,0.473,1,0
2393,191,Commercial associate,Secondary,Single,House / apartment,-8831.0,41857.96,40,0,N,Y,2393,0,2,0.053,4,1
2394,56,Working,Secondary,Married,House / apartment,-9168.0,78786.95,61,1,N,N,2394,0,2,0.025,6,1
2395,170,Working,Higher education,Married,Rented apartment,-2649.0,22492.35,52,0,Y,Y,2395,1,1,0.431,1,0
2396,189,Working,Higher education,Married,House / apartment,-2253.0,42994.71,28,0,Y,Y,2396,0,1,0.677,6,0
2397,42,Working,Incomplete higher,Married,House / apartment,-963.0,44555.22,63,1,Y,Y,2397,1,1,0.673,4,0
2398,184,State servant,Incomplete higher,Married,Municipal apartment,-351.0,46665.44,33,0,N,Y,2398,0,2,0.141,5,0
2399,36,Commercial associate,Higher education,Married,House / apartment,-2754.0,31577.77,60,1,Y,N,2399,1,1,0.332,2,0
2400,84,Working,Secondary,Single,House / apartment,-3956.0,128513.07,63,0,Y,N,2400,0,2,0.145,9,1
2401,196,Working,Secondary,Single,Municipal apartment,-13387.0,76142.73,29,0,Y,N,2401,1,0,0.492,5,0
2402,118,Working,Higher education,Single,,,,60,2,N,Y,2402,1,2,0.225,1,0
2403,7,Student,Higher education,Single,With parents,-11967.0,65389.83,53,1,N,Y,2403,1,2,0.555,9,0
2404,54,Working,Incomplete higher,Married,House / apartment,-4025.0,69080.41,32,1,N,N,2404,0,1,0.202,9,1
2405,129,Working,Secondary,Married,House / apartment,-12064.0,48924.23,57,0,N,Y,2405,0,2,0.382,4,1
2406,172,Working,Secondary,Married,House / apartment,-9341.0,99050.73,45,1,Y,N,2406,0,1,0.204,4,1
2407,120,Commercial associate,Secondary,Civil marriage,House / apartment,-2745.0,63227.06,45,0,N,N,2407,0,0,0.195,5,1
2408,173,Commercial associate,Higher education,Single,Rented apartment,-1731.0,44990.56,36,2,Y,Y,2408,1,1,0.362,2,0
2409,106,Commercial associate,Higher education,Married,Office apartment,-2920.0,112527.99,36,1,Y,Y,2409,1,1,0.579,1,0
2410,47,Working,Higher education,Married,Municipal apartment,-3024.0,27275.17,59,0,N,Y,2410,2,0,0.193,2,0
2411,123,Working,Higher education,Widow,House / apartment,-4182.0,35261.51,55,3,N,N,2411,0,1,0.22,3,1
2412,141,Working,Secondary,Single,Rented apartment,-3264.0,173646.7,43,0,Y,Y,2412,1,0,0.253,7,1
2413,119,Commercial associate,Incomplete higher,Civil marriage,With parents,-5659.0,66291.47,28,0,Y,Y,2413,0,0,0.424,6,1
2414,150,Working,Higher education,Married,House / apartment,-9933.0,14989.21,23,0,Y,Y,2414,1,1,0.185,0,0
2415,118,Commercial associate,Higher education,Married,With parents,-10198.0,77537.69,44,0,N,Y,2415,0,0,0.238,6,1
2416,21,Pensioner,Secondary,Single,House / apartment,-5099.0,30933.76,63,0,Y,N,2416,0,1,0.266,2,1
2417,137,Pensioner,Incomplete higher,Single,House / apartment,-11842.0,37856.52,42,0,N,Y,2417,0,1,0.185,3,1
2418,26,Working,Secondary,Single,Municipal apartment,-5442.0,154495.93,34,0,N,Y,2418,0,2,0.334,9,1
2419,9,Working,Incomplete higher,Single,House / apartment,-866.0,103257.62,42,0,Y,Y,2419,0,4,0.41,6,0
2420,15,Working,Secondary,Single,House / apartment,-2759.0,120469.3,54,0,N,Y,2420,1,1,0.255,1,1
2421,10,Commercial associate,Secondary,Single,House / apartment,-10510.0,37298.77,56,0,Y,Y,2421,1,2,0.329,8,0
2422,122,Pensioner,Higher education,Married,Rented apartment,-2229.0,43002.01,51,1,N,Y,2422,0,0,0.36,4,1
2423,121,Working,Higher education,Married,House / apartment,-2047.0,54089.73,41,2,N,N,2423,1,1,0.299,3,0
2424,125,Working,Higher education,Civil marriage,House / apartment,-14545.0,72459.19,25,1,N,Y,2424,1,1,0.65,8,0
2425,170,Pensioner,Secondary,Married,House / apartment,-7357.0,42028.67,39,0,Y,Y,2425,0,1,0.313,8,1
2426,72,Pensioner,Lower secondary,Married,House / apartment,-2503.0,114149.92,62,0,N,Y,2426,2,0,0.282,1,0
2427,152,Working,Incomplete higher,Single,Office apartment,-10380.0,61146.85,41,0,Y,Y,2427,0,0,0.462,8,1
2428,49,Commercial associate,Higher education,Widow,House / apartment,-6133.0,95886.36,22,0,N,N,2428,0,2,0.085,0,1
2429,154,Working,Higher education,Married,House / apartment,-5807.0,34510.01,23,1,Y,N,2429,0,1,0.286,0,1
2430,91,Working,Higher education,Married,House / apartment,-2737.0,40599.24,50,2,N,Y,2430,0,2,0.158,5,0
2431,37,State servant,Higher education,Civil marriage,Rented apartment,-5913.0,54751.14,54,0,N,Y,2431,0,1,0.151,0,1
2432,68,Pensioner,Secondary,Civil marriage,House / apartment,-9901.0,39870.73,45,1,N,Y,2432,3,3,0.361,5,0
2433,50,Pensioner,Incomplete higher,Single,With parents,-1113.0,78548.85,55,0,Y,Y,2433,0,1,0.306,5,1
2434,152,Working,Lower secondary,Married,House / apartment,-4454.0,79256.24,49,1,N,N,2434,0,0,0.749,8,0
2435,19,Pensioner,Secondary,Married,House / apartment,-3715.0,44020.98,32,0,Y,N,2435,0,2,0.231,6,1
2436,100,Working,Incomplete higher,Single,Rented apartment,-14941.0,65912.74,43,1,Y,Y,2436,2,3,0.327,1,1
2437,60,Working,Secondary,Civil marriage,Rented apartment,-2327.0,122864.12,48,1,N,N,2437,0,0,0.12,0,1
2438,167,Working,Higher education,Civil marriage,Rented apartment,-8801.0,78438.4,37,0,N,N,2438,0,3,0.089,2,1
