ApplicantID,UserID,EmploymentDays,AnnualIncome,Age,NumChildren,OwnsCar,OwnsRealty,HistoryID,PastDefaults,OverdueMonths,CreditUtilization,ExistingCreditLines,Approved,YearsEmployed,IncomePerFamilyMember,HasPastDefault,HighUtilization,IncomeType_Pensioner,IncomeType_State servant,IncomeType_Student,IncomeType_Working,EducationType_Higher education,EducationType_Incomplete higher,EducationType_Lower secondary,EducationType_Secondary,FamilyStatus_Married,FamilyStatus_Separated,FamilyStatus_Single,FamilyStatus_Widow,HousingType_Municipal apartment,HousingType_Office apartment,HousingType_Rented apartment,HousingType_With parents
2064,96,-9263.0,34253.23,51,0,1,0,2064,0,1,0.479,1,0,25.36,34253.23,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2065,56,-5694.0,21126.82,44,0,0,1,2065,1,0,0.227,8,0,15.59,21126.82,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2066,105,-9015.0,48772.33,41,0,1,0,2066,0,2,0.596,8,0,24.68,48772.33,0,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2067,59,-7784.0,124302.98,52,0,1,0,2067,0,2,0.295,9,1,21.31,124302.98,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2068,131,-14840.0,53544.91,50,0,0,1,2068,2,1,0.542,9,0,40.63,53544.91,1,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False
2069,156,-13575.0,68004.78,28,0,0,0,2069,0,2,0.169,4,1,37.17,68004.78,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2070,35,-13267.0,75501.61,53,1,1,1,2070,0,1,0.313,7,1,36.32,37750.8,0,0,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
2071,189,-2393.0,43087.39,59,1,0,1,2071,0,2,0.163,7,0,6.55,21543.7,0,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
2072,93,-7646.5,48869.020000000004,21,0,0,0,2072,0,0,0.827,0,0,20.93,48869.02,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
2073,182,-2848.0,26147.27,53,1,0,0,2073,0,1,0.184,2,1,7.8,13073.64,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
2074,191,-12478.0,53562.88,62,0,1,0,2074,0,3,0.009,1,1,34.16,53562.88,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False
2075,97,-7834.0,50269.32,33,1,1,0,2075,1,1,0.227,4,1,21.45,25134.66,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2076,135,-1947.0,33346.8,42,0,0,0,2076,1,1,0.555,2,0,5.33,33346.8,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2077,76,-14399.0,82194.56,25,0,0,1,2077,0,1,0.29,6,1,39.42,82194.56,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2078,49,-4449.0,34562.14,32,0,1,0,2078,0,0,0.563,1,0,12.18,34562.14,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2079,94,-5253.0,176542.73,49,0,0,1,2079,0,1,0.217,2,1,14.38,176542.73,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2080,159,-10316.0,58779.64,23,2,1,1,2080,1,0,0.652,6,0,28.24,19593.21,1,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2081,186,-1469.0,48540.66,56,2,1,0,2081,0,0,0.688,2,1,4.02,16180.22,0,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
2082,189,-1015.0,117303.98,31,1,0,0,2082,1,1,0.157,2,0,2.78,58651.99,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
2083,24,-13480.0,17546.92,46,0,1,1,2083,0,2,0.665,4,1,36.91,17546.92,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2084,148,-12610.0,43096.63,22,2,0,0,2084,0,1,0.165,0,1,34.52,14365.54,0,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False
2085,37,-5903.0,40332.13,49,1,1,1,2085,1,1,0.128,2,0,16.16,20166.06,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2086,4,-5158.0,45183.55,61,0,1,1,2086,0,0,0.029,1,1,14.12,45183.55,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2087,108,-13883.0,54271.55,49,1,0,0,2087,0,1,0.206,1,1,38.01,27135.78,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2088,126,-7700.0,44588.89,64,1,0,0,2088,0,3,0.171,2,0,21.08,22294.44,0,0,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2089,20,-5284.0,92083.49,56,0,0,0,2089,1,1,0.404,1,0,14.47,92083.49,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2090,188,-2541.0,59630.24,39,0,0,1,2090,0,1,0.338,2,0,6.96,59630.24,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2091,152,-10279.0,60949.15,30,0,1,1,2091,1,0,0.097,4,1,28.14,60949.15,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
2092,50,-8859.0,60358.41,31,0,0,0,2092,0,1,0.068,9,1,24.25,60358.41,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
2093,177,-11920.0,27452.7,27,1,1,1,2093,0,1,0.243,9,0,32.64,13726.35,0,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2094,179,-7061.0,53684.78,33,0,0,1,2094,0,0,0.339,6,1,19.33,53684.78,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2095,96,-10223.0,54524.75,61,0,0,0,2095,1,1,0.451,3,0,27.99,54524.75,1,0,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
2096,105,-1368.0,29556.58,64,1,1,0,2096,0,1,0.401,6,0,3.75,14778.29,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
2097,164,-7735.0,73035.43,22,3,0,0,2097,1,0,0.228,4,1,21.18,18258.86,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2098,117,-3568.0,19597.63,50,1,0,1,2098,1,0,0.157,8,0,9.77,9798.82,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2099,98,-729.0,152339.77,42,1,0,1,2099,0,2,0.519,3,1,2.0,76169.88,0,1,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False
2100,66,-2402.0,48199.89,21,1,1,1,2100,1,1,0.294,2,1,6.58,24099.94,1,0,False,False,False,True,False,False,False,True,True,False,False,False,True,False,False,False
2101,79,-11199.0,33357.79,47,0,0,0,2101,1,1,0.082,1,0,30.66,33357.79,1,0,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
2102,162,-7943.0,64729.85,27,0,0,0,2102,0,1,0.164,9,0,21.75,64729.85,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2103,164,-4873.0,64975.73,21,0,0,0,2103,1,2,0.528,3,0,13.34,64975.73,1,1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False
2104,6,-7490.0,123099.89,45,2,0,1,2104,1,1,0.121,1,0,20.51,41033.3,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2105,39,-235.0,109313.95,24,0,1,0,2105,0,2,0.235,3,1,0.64,109313.95,0,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2106,170,-6901.0,26945.6,50,0,1,0,2106,0,1,0.046,2,0,18.89,26945.6,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
2107,115,-8919.0,43411.49,28,0,0,0,2107,1,1,0.309,8,0,24.42,43411.49,1,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2108,186,-11373.0,32554.0,41,0,1,0,2108,1,3,0.056,4,0,31.14,32554.0,1,0,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
2109,125,-1189.0,68457.6,24,1,0,0,2109,0,0,0.216,2,0,3.26,34228.8,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2110,12,-10620.0,92665.6,24,2,1,1,2110,1,3,0.151,6,0,29.08,30888.53,1,0,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
2111,131,-3099.0,27106.71,28,1,0,0,2111,1,1,0.297,1,1,8.48,13553.36,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2112,18,-9621.0,47646.19,62,0,1,1,2112,1,1,0.313,9,0,26.34,47646.19,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2113,40,-12458.0,36888.71,46,1,1,0,2113,0,0,0.327,5,0,34.11,18444.36,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2114,21,-10550.0,71682.22,49,0,0,0,2114,0,1,0.365,0,1,28.88,71682.22,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2115,143,-451.0,58939.6,36,0,0,0,2115,0,0,0.32,7,0,1.23,58939.6,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True
2116,99,-8040.0,83209.47,39,1,0,1,2116,0,1,0.181,5,1,22.01,41604.74,0,0,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2117,26,-14801.0,40559.36,21,1,1,1,2117,1,0,0.453,7,0,40.52,20279.68,1,0,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
2118,8,-8004.0,46513.96,57,1,1,1,2118,1,0,0.31,3,0,21.91,23256.98,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2119,100,-12817.0,58533.34,54,1,0,0,2119,0,0,0.043,2,1,35.09,29266.67,0,0,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2120,87,-799.0,43391.87,49,2,0,1,2120,0,0,0.547,9,0,2.19,14463.96,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
2121,42,-9957.0,56080.91,47,0,0,1,2121,0,1,0.321,3,1,27.26,56080.91,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2122,172,-4133.0,86817.79,50,0,1,0,2122,0,0,0.484,6,1,11.32,86817.79,0,0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False
2123,14,-10964.0,128042.66,26,0,0,1,2123,0,1,0.226,5,1,30.02,128042.66,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False
2124,78,-9988.0,39350.0,56,0,1,0,2124,2,2,0.678,8,0,27.35,39350.0,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2125,2,-7166.0,128848.16,59,1,0,1,2125,0,0,0.415,6,0,19.62,64424.08,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
2126,119,-11507.0,39103.54,22,1,1,1,2126,2,2,0.305,2,0,31.5,19551.77,1,0,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False
2127,37,-11028.0,72476.45,62,0,1,0,2127,1,1,0.184,9,1,30.19,72476.45,1,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
2128,69,-5444.0,39242.74,34,4,0,0,2128,0,0,0.178,4,0,14.9,7848.55,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2129,166,-13148.0,30843.56,28,3,1,1,2129,0,0,0.167,7,1,36.0,7710.89,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2130,41,-2371.0,84984.72,23,2,0,1,2130,1,2,0.078,4,1,6.49,28328.24,1,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2131,62,-3207.0,47948.49,55,0,0,0,2131,0,2,0.411,4,0,8.78,47948.49,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2132,60,-6421.0,87360.56,47,1,0,1,2132,2,1,0.175,2,0,17.58,43680.28,1,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2133,125,-2709.0,68761.98,54,1,1,1,2133,0,0,0.421,3,1,7.42,34380.99,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
2134,111,-2036.0,58982.81,48,0,1,0,2134,1,1,0.174,8,0,5.57,58982.81,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2135,14,-13338.0,62819.46,51,0,0,0,2135,0,0,0.53,8,0,36.52,62819.46,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2136,84,-266.0,80008.61,37,1,1,0,2136,0,5,0.372,2,1,0.73,40004.3,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2137,130,-7411.0,74376.97,39,1,1,1,2137,2,0,0.051,4,1,20.29,37188.48,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
2138,70,-4350.0,40862.24,62,0,0,1,2138,0,0,0.343,7,0,11.91,40862.24,0,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
2139,145,-14788.0,59297.39,64,0,0,0,2139,1,0,0.185,4,0,40.49,59297.39,1,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2140,123,-10345.0,96305.14,31,1,0,1,2140,0,0,0.174,6,1,28.32,48152.57,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2141,89,-6251.0,50030.13,29,0,0,1,2141,0,2,0.136,9,1,17.11,50030.13,0,0,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True
2142,28,-4203.0,39248.1,50,0,0,0,2142,1,1,0.51,2,0,11.51,39248.1,1,1,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
2143,66,-11881.0,37063.11,26,1,1,0,2143,0,1,0.334,1,0,32.53,18531.56,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2144,163,-8355.0,71834.45,34,0,0,1,2144,0,2,0.625,1,1,22.87,71834.45,0,1,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False
2145,5,-3105.0,43994.01,51,2,0,1,2145,1,2,0.158,8,0,8.5,14664.67,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2146,193,-12309.0,57699.61,31,0,0,1,2146,0,2,0.276,0,1,33.7,57699.61,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True
2147,168,-13006.0,43060.92,25,2,0,0,2147,0,0,0.525,0,0,35.61,14353.64,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2148,184,-134.0,83139.53,51,0,0,0,2148,0,1,0.101,1,1,0.37,83139.53,0,0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2149,164,-9952.0,52449.04,22,0,0,1,2149,0,2,0.458,5,0,27.25,52449.04,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
2150,45,-14526.0,93216.14,59,2,1,1,2150,0,2,0.413,5,1,39.77,31072.05,0,0,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
2151,151,-5041.0,91692.41,37,0,0,0,2151,0,0,0.464,5,1,13.8,91692.41,0,0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2152,47,-6767.0,47114.44,58,1,0,0,2152,1,1,0.042,5,0,18.53,23557.22,1,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2153,31,-4157.0,89322.15,56,0,1,0,2153,1,1,0.556,5,0,11.38,89322.15,1,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2154,139,-4713.0,42108.46,23,1,1,0,2154,0,1,0.379,7,1,12.9,21054.23,0,0,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False
2155,10,-11008.0,55257.87,63,0,1,0,2155,0,1,0.288,5,1,30.14,55257.87,0,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
2156,195,-4822.0,34514.39,49,1,1,1,2156,0,2,0.685,8,0,13.2,17257.2,0,1,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
2157,118,-2943.0,64029.54,53,1,0,1,2157,0,0,0.077,4,1,8.06,32014.77,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
2158,14,-3151.0,56138.85,34,3,1,1,2158,0,1,0.34,3,1,8.63,14034.71,0,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
2159,80,-10177.0,61783.37,58,0,0,0,2159,0,1,0.668,0,0,27.86,61783.37,0,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
2160,93,-11483.0,26580.75,49,1,0,1,2160,1,1,0.313,1,0,31.44,13290.38,1,0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
2161,10,-12732.0,20026.06,43,1,1,1,2161,1,4,0.51,3,0,34.86,10013.03,1,1,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
2162,76,-5164.0,29446.08,37,0,1,1,2162,0,1,0.209,8,0,14.14,29446.08,0,0,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False
2163,94,-14061.0,61365.52,31,0,1,1,2163,1,0,0.087,3,1,38.5,61365.52,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2164,105,-10562.0,66373.55,48,0,1,1,2164,0,0,0.499,7,1,28.92,66373.55,0,0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
2165,1,-3499.0,81487.23,27,2,1,1,2165,0,1,0.544,1,1,9.58,27162.41,0,1,False,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
2166,133,-8702.0,40862.58,60,1,0,0,2166,0,0,0.432,0,0,23.82,20431.29,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False
2167,20,-12015.0,53846.3,28,2,0,1,2167,0,2,0.301,8,1,32.9,17948.77,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
2168,8,-1872.0,35758.32,61,0,0,1,2168,0,0,0.193,9,0,5.13,35758.32,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
2169,171,-4781.0,90701.44,49,2,0,1,2169,3,1,0.083,5,1,13.09,30233.81,1,0,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False
2170,1,-3681.0,35624.64,45,2,0,0,2170,1,2,0.229,9,0,10.08,11874.88,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
2171,57,-278.0,83311.16,27,1,0,1,2171,0,2,0.418,4,1,0.76,41655.58,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2172,64,-10011.0,43779.0,42,0,0,1,2172,0,1,0.312,2,1,27.41,43779.0,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False
2173,118,-8972.0,99594.33,29,1,1,0,2173,0,0,0.444,8,0,24.56,49797.16,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2174,28,-1374.0,53227.53,31,0,0,0,2174,1,3,0.236,1,0,3.76,53227.53,1,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
